typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20220101,2022,52,2022,156,,,X,,842,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,823956.0,False,8,,823956.0,False,823956.0,False,0.0,False,,14260079.0,14260079.0,0,True,False,Lithium,253090,2022
C,A,20230101,2023,52,2023,156,,,M,,842,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,68462941.0,False,8,,68462941.0,False,68462941.0,False,0.0,False,293206952.0,,293206952.0,0,True,False,Lithium,253090,2023
C,A,20230101,2023,52,2023,156,,,X,,842,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,1036257.0,False,8,,1036257.0,False,1036257.0,False,0.0,False,,17326213.0,17326213.0,0,True,False,Lithium,253090,2023
C,A,20240101,2024,52,2024,156,,,M,,842,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,57589865.0,False,8,,57589865.0,False,57589865.0,False,0.0,False,149187995.0,,149187995.0,0,True,False,Lithium,253090,2024
C,A,20240101,2024,52,2024,156,,,X,,842,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,913795.0,False,8,,913795.0,False,913795.0,False,0.0,False,,2485593.0,2485593.0,0,True,False,Lithium,253090,2024
C,A,20200101,2020,52,2020,842,,,M,,0,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,11663074.0,False,8,,11663074.0,False,11663074.0,False,0.0,False,76854531.0,0.0,76854531.0,0,False,True,Lithium,283691,2020
C,A,20200101,2020,52,2020,842,,,X,,0,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,1612807.0,False,8,,1612807.0,False,1612807.0,False,0.0,False,0.0,13367339.0,13367339.0,0,False,True,Lithium,283691,2020
C,A,20210101,2021,52,2021,842,,,M,,0,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,12267866.0,False,8,,12267866.0,False,12267866.0,False,0.0,False,80552433.0,0.0,80552433.0,0,False,True,Lithium,283691,2021
C,A,20210101,2021,52,2021,842,,,X,,0,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,3330083.0,False,8,,3330083.0,False,3330083.0,False,0.0,False,0.0,18353841.0,18353841.0,0,False,True,Lithium,283691,2021
C,A,20220101,2022,52,2022,842,,,M,,0,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,16038936.0,False,8,,16038936.0,False,16038936.0,False,0.0,False,167862522.0,162591316.0,167862522.0,0,False,True,Lithium,283691,2022
